;;;;;;;;;;;;;;;;;PROMEDIO
26/06/2017 19:42;348;26/06/2017 19:42;379;26/06/2017 19:42;371;26/06/2017 19:43;379;;26/06/2017 19:42;0,168408616;26/06/2017 19:42;0,155181888;26/06/2017 19:42;0,15848868;26/06/2017 19:43;0,155181888;0,159590797
26/06/2017 19:42;348;26/06/2017 19:42;380;26/06/2017 19:42;373;26/06/2017 19:43;381;;26/06/2017 19:42;0,168408616;26/06/2017 19:42;0,154773456;26/06/2017 19:42;0,157655345;26/06/2017 19:43;0,154366097;0,159182723
26/06/2017 19:42;350;26/06/2017 19:42;380;26/06/2017 19:43;372;26/06/2017 19:43;381;;26/06/2017 19:42;0,167520361;26/06/2017 19:42;0,154773456;26/06/2017 19:43;0,158071453;26/06/2017 19:43;0,154366097;0,158886638
26/06/2017 19:43;349;26/06/2017 19:42;380;26/06/2017 19:43;372;26/06/2017 19:43;382;;26/06/2017 19:43;0,167963852;26/06/2017 19:42;0,154773456;26/06/2017 19:43;0,158071453;26/06/2017 19:43;0,153959806;0,158899038
26/06/2017 19:43;349;26/06/2017 19:42;381;26/06/2017 19:43;372;26/06/2017 19:43;381;;26/06/2017 19:43;0,167963852;26/06/2017 19:42;0,154366097;26/06/2017 19:43;0,158071453;26/06/2017 19:43;0,154366097;0,158898682
26/06/2017 19:43;349;26/06/2017 19:43;381;26/06/2017 19:43;372;26/06/2017 19:43;380;;26/06/2017 19:43;0,167963852;26/06/2017 19:43;0,154366097;26/06/2017 19:43;0,158071453;26/06/2017 19:43;0,154773456;0,159034468
26/06/2017 19:43;349;26/06/2017 19:43;380;26/06/2017 19:43;373;26/06/2017 19:43;382;;26/06/2017 19:43;0,167963852;26/06/2017 19:43;0,154773456;26/06/2017 19:43;0,157655345;26/06/2017 19:43;0,153959806;0,158899038
26/06/2017 19:43;350;26/06/2017 19:43;381;26/06/2017 19:43;374;26/06/2017 19:43;384;;26/06/2017 19:43;0,167520361;26/06/2017 19:43;0,154366097;26/06/2017 19:43;0,157240351;26/06/2017 19:43;0,153150404;0,158345621
26/06/2017 19:43;350;26/06/2017 19:43;381;26/06/2017 19:43;372;26/06/2017 19:43;382;;26/06/2017 19:43;0,167520361;26/06/2017 19:43;0,154366097;26/06/2017 19:43;0,158071453;26/06/2017 19:43;0,153959806;0,158615421
26/06/2017 19:43;349;26/06/2017 19:43;381;26/06/2017 19:43;373;26/06/2017 19:43;381;;26/06/2017 19:43;0,167963852;26/06/2017 19:43;0,154366097;26/06/2017 19:43;0,157655345;26/06/2017 19:43;0,154366097;0,158898682
26/06/2017 19:43;350;26/06/2017 19:43;381;26/06/2017 19:43;376;26/06/2017 19:44;382;;26/06/2017 19:43;0,167520361;26/06/2017 19:43;0,154366097;26/06/2017 19:43;0,156413683;26/06/2017 19:44;0,153959806;0,158615421
26/06/2017 19:43;353;26/06/2017 19:43;381;26/06/2017 19:43;374;26/06/2017 19:44;384;;26/06/2017 19:43;0,166197451;26/06/2017 19:43;0,154366097;26/06/2017 19:43;0,157240351;26/06/2017 19:44;0,153150404;0,157904651
26/06/2017 19:43;351;26/06/2017 19:43;382;26/06/2017 19:43;373;26/06/2017 19:44;382;;26/06/2017 19:43;0,167078135;26/06/2017 19:43;0,153959806;26/06/2017 19:43;0,157655345;26/06/2017 19:44;0,153959806;0,158332582
26/06/2017 19:43;350;26/06/2017 19:43;383;26/06/2017 19:44;375;26/06/2017 19:44;382;;26/06/2017 19:43;0,167520361;26/06/2017 19:43;0,153554577;26/06/2017 19:44;0,156826466;26/06/2017 19:44;0,153959806;0,158344914
26/06/2017 19:44;351;26/06/2017 19:43;382;26/06/2017 19:44;375;26/06/2017 19:44;384;;26/06/2017 19:44;0,167078135;26/06/2017 19:43;0,153959806;26/06/2017 19:44;0,156826466;26/06/2017 19:44;0,153150404;0,158062782
26/06/2017 19:44;352;26/06/2017 19:43;381;26/06/2017 19:44;375;26/06/2017 19:44;383;;26/06/2017 19:44;0,166637168;26/06/2017 19:43;0,154366097;26/06/2017 19:44;0,156826466;26/06/2017 19:44;0,153554577;0,158185947
26/06/2017 19:44;351;26/06/2017 19:44;383;26/06/2017 19:44;375;26/06/2017 19:44;382;;26/06/2017 19:44;0,167078135;26/06/2017 19:44;0,153554577;26/06/2017 19:44;0,156826466;26/06/2017 19:44;0,153959806;0,158197506
26/06/2017 19:44;351;26/06/2017 19:44;384;26/06/2017 19:44;376;26/06/2017 19:44;384;;26/06/2017 19:44;0,167078135;26/06/2017 19:44;0,153150404;26/06/2017 19:44;0,156413683;26/06/2017 19:44;0,153150404;0,157792981
26/06/2017 19:44;353;26/06/2017 19:44;383;26/06/2017 19:44;375;26/06/2017 19:44;382;;26/06/2017 19:44;0,166197451;26/06/2017 19:44;0,153554577;26/06/2017 19:44;0,156826466;26/06/2017 19:44;0,153959806;0,157903945
26/06/2017 19:44;351;26/06/2017 19:44;383;26/06/2017 19:44;375;26/06/2017 19:44;381;;26/06/2017 19:44;0,167078135;26/06/2017 19:44;0,153554577;26/06/2017 19:44;0,156826466;26/06/2017 19:44;0,154366097;0,158332936
26/06/2017 19:44;351;26/06/2017 19:44;385;26/06/2017 19:44;378;26/06/2017 19:44;383;;26/06/2017 19:44;0,167078135;26/06/2017 19:44;0,152747283;26/06/2017 19:44;0,1555914;26/06/2017 19:44;0,153554577;0,157793332
26/06/2017 19:44;354;26/06/2017 19:44;383;26/06/2017 19:44;376;26/06/2017 19:44;384;;26/06/2017 19:44;0,165758978;26/06/2017 19:44;0,153554577;26/06/2017 19:44;0,156413683;26/06/2017 19:44;0,153150404;0,157487986
26/06/2017 19:44;353;26/06/2017 19:44;384;26/06/2017 19:44;375;26/06/2017 19:45;383;;26/06/2017 19:44;0,166197451;26/06/2017 19:44;0,153150404;26/06/2017 19:44;0,156826466;26/06/2017 19:45;0,153554577;0,157634144
26/06/2017 19:44;352;26/06/2017 19:44;385;26/06/2017 19:44;376;26/06/2017 19:45;383;;26/06/2017 19:44;0,166637168;26/06/2017 19:44;0,152747283;26/06/2017 19:44;0,156413683;26/06/2017 19:45;0,153554577;0,157646343
26/06/2017 19:44;353;26/06/2017 19:44;384;26/06/2017 19:44;377;26/06/2017 19:45;386;;26/06/2017 19:44;0,166197451;26/06/2017 19:44;0,153150404;26/06/2017 19:44;0,156001996;26/06/2017 19:45;0,152345208;0,157231021
26/06/2017 19:44;353;26/06/2017 19:44;382;26/06/2017 19:45;377;26/06/2017 19:45;383;;26/06/2017 19:44;0,166197451;26/06/2017 19:44;0,153959806;26/06/2017 19:45;0,156001996;26/06/2017 19:45;0,153554577;0,157903945
26/06/2017 19:45;353;26/06/2017 19:44;384;26/06/2017 19:45;376;26/06/2017 19:45;382;;26/06/2017 19:45;0,166197451;26/06/2017 19:44;0,153150404;26/06/2017 19:45;0,156413683;26/06/2017 19:45;0,153959806;0,15776922
26/06/2017 19:45;352;26/06/2017 19:44;385;26/06/2017 19:45;378;26/06/2017 19:45;386;;26/06/2017 19:45;0,166637168;26/06/2017 19:44;0,152747283;26/06/2017 19:45;0,1555914;26/06/2017 19:45;0,152345208;0,15724322
26/06/2017 19:45;354;26/06/2017 19:45;384;26/06/2017 19:45;377;26/06/2017 19:45;384;;26/06/2017 19:45;0,165758978;26/06/2017 19:45;0,153150404;26/06/2017 19:45;0,156001996;26/06/2017 19:45;0,153150404;0,157353262
26/06/2017 19:45;353;26/06/2017 19:45;384;26/06/2017 19:45;376;26/06/2017 19:45;384;;26/06/2017 19:45;0,166197451;26/06/2017 19:45;0,153150404;26/06/2017 19:45;0,156413683;26/06/2017 19:45;0,153150404;0,15749942
26/06/2017 19:45;352;26/06/2017 19:45;385;26/06/2017 19:45;379;26/06/2017 19:45;386;;26/06/2017 19:45;0,166637168;26/06/2017 19:45;0,152747283;26/06/2017 19:45;0,155181888;26/06/2017 19:45;0,152345208;0,15724322
26/06/2017 19:45;355;26/06/2017 19:45;385;26/06/2017 19:45;379;26/06/2017 19:45;383;;26/06/2017 19:45;0,165321743;26/06/2017 19:45;0,152747283;26/06/2017 19:45;0,155181888;26/06/2017 19:45;0,153554577;0,157207867
26/06/2017 19:45;354;26/06/2017 19:45;384;26/06/2017 19:45;378;26/06/2017 19:45;384;;26/06/2017 19:45;0,165758978;26/06/2017 19:45;0,153150404;26/06/2017 19:45;0,1555914;26/06/2017 19:45;0,153150404;0,157353262
26/06/2017 19:45;354;26/06/2017 19:45;386;26/06/2017 19:45;379;26/06/2017 19:45;384;;26/06/2017 19:45;0,165758978;26/06/2017 19:45;0,152345208;26/06/2017 19:45;0,155181888;26/06/2017 19:45;0,153150404;0,157084864
26/06/2017 19:45;355;26/06/2017 19:45;386;26/06/2017 19:45;378;26/06/2017 19:46;384;;26/06/2017 19:45;0,165321743;26/06/2017 19:45;0,152345208;26/06/2017 19:45;0,1555914;26/06/2017 19:46;0,153150404;0,156939118
26/06/2017 19:45;354;26/06/2017 19:45;386;26/06/2017 19:45;379;26/06/2017 19:46;385;;26/06/2017 19:45;0,165758978;26/06/2017 19:45;0,152345208;26/06/2017 19:45;0,155181888;26/06/2017 19:46;0,152747283;0,15695049
26/06/2017 19:45;355;26/06/2017 19:45;387;26/06/2017 19:45;379;26/06/2017 19:46;385;;26/06/2017 19:45;0,165321743;26/06/2017 19:45;0,151944173;26/06/2017 19:45;0,155181888;26/06/2017 19:46;0,152747283;0,156671066
26/06/2017 19:45;355;26/06/2017 19:45;385;26/06/2017 19:46;378;26/06/2017 19:46;384;;26/06/2017 19:45;0,165321743;26/06/2017 19:45;0,152747283;26/06/2017 19:46;0,1555914;26/06/2017 19:46;0,153150404;0,157073143
26/06/2017 19:46;353;26/06/2017 19:45;386;26/06/2017 19:46;380;26/06/2017 19:46;387;;26/06/2017 19:46;0,166197451;26/06/2017 19:45;0,152345208;26/06/2017 19:46;0,154773456;26/06/2017 19:46;0,151944173;0,156828944
26/06/2017 19:46;355;26/06/2017 19:45;386;26/06/2017 19:46;380;26/06/2017 19:46;385;;26/06/2017 19:46;0,165321743;26/06/2017 19:45;0,152345208;26/06/2017 19:46;0,154773456;26/06/2017 19:46;0,152747283;0,156804745
26/06/2017 19:46;356;26/06/2017 19:46;385;26/06/2017 19:46;380;26/06/2017 19:46;385;;26/06/2017 19:46;0,164885737;26/06/2017 19:46;0,152747283;26/06/2017 19:46;0,154773456;26/06/2017 19:46;0,152747283;0,156793434
26/06/2017 19:46;355;26/06/2017 19:46;386;26/06/2017 19:46;382;26/06/2017 19:46;388;;26/06/2017 19:46;0,165321743;26/06/2017 19:46;0,152345208;26/06/2017 19:46;0,153959806;26/06/2017 19:46;0,151544172;0,156403708
26/06/2017 19:46;357;26/06/2017 19:46;386;26/06/2017 19:46;380;26/06/2017 19:46;385;;26/06/2017 19:46;0,164450954;26/06/2017 19:46;0,152345208;26/06/2017 19:46;0,154773456;26/06/2017 19:46;0,152747283;0,156514482
26/06/2017 19:46;356;26/06/2017 19:46;386;26/06/2017 19:46;380;26/06/2017 19:46;384;;26/06/2017 19:46;0,164885737;26/06/2017 19:46;0,152345208;26/06/2017 19:46;0,154773456;26/06/2017 19:46;0,153150404;0,156793783
26/06/2017 19:46;356;26/06/2017 19:46;389;26/06/2017 19:46;382;26/06/2017 19:46;386;;26/06/2017 19:46;0,164885737;26/06/2017 19:46;0,151145202;26/06/2017 19:46;0,153959806;26/06/2017 19:46;0,152345208;0,156125382
26/06/2017 19:46;358;26/06/2017 19:46;387;26/06/2017 19:46;381;26/06/2017 19:46;386;;26/06/2017 19:46;0,164017387;26/06/2017 19:46;0,151944173;26/06/2017 19:46;0,154366097;26/06/2017 19:46;0,152345208;0,156102256
26/06/2017 19:46;356;26/06/2017 19:46;387;26/06/2017 19:46;379;26/06/2017 19:47;384;;26/06/2017 19:46;0,164885737;26/06/2017 19:46;0,151944173;26/06/2017 19:46;0,155181888;26/06/2017 19:47;0,153150404;0,156660105
26/06/2017 19:46;355;26/06/2017 19:46;389;26/06/2017 19:46;381;26/06/2017 19:47;386;;26/06/2017 19:46;0,165321743;26/06/2017 19:46;0,151145202;26/06/2017 19:46;0,154366097;26/06/2017 19:47;0,152345208;0,156270717
26/06/2017 19:46;356;26/06/2017 19:46;388;26/06/2017 19:46;381;26/06/2017 19:47;387;;26/06/2017 19:46;0,164885737;26/06/2017 19:46;0,151544172;26/06/2017 19:46;0,154366097;26/06/2017 19:47;0,151944173;0,156124694
26/06/2017 19:46;357;26/06/2017 19:46;386;26/06/2017 19:47;381;26/06/2017 19:47;385;;26/06/2017 19:46;0,164450954;26/06/2017 19:46;0,152345208;26/06/2017 19:47;0,154366097;26/06/2017 19:47;0,152747283;0,156514482
26/06/2017 19:47;356;26/06/2017 19:46;388;26/06/2017 19:47;381;26/06/2017 19:47;386;;26/06/2017 19:47;0,164885737;26/06/2017 19:46;0,151544172;26/06/2017 19:47;0,154366097;26/06/2017 19:47;0,152345208;0,156258372
26/06/2017 19:47;356;26/06/2017 19:46;388;26/06/2017 19:47;382;26/06/2017 19:47;386;;26/06/2017 19:47;0,164885737;26/06/2017 19:46;0,151544172;26/06/2017 19:47;0,153959806;26/06/2017 19:47;0,152345208;0,156258372
26/06/2017 19:47;357;26/06/2017 19:47;387;26/06/2017 19:47;381;26/06/2017 19:47;386;;26/06/2017 19:47;0,164450954;26/06/2017 19:47;0,151944173;26/06/2017 19:47;0,154366097;26/06/2017 19:47;0,152345208;0,156246778
26/06/2017 19:47;356;26/06/2017 19:47;389;26/06/2017 19:47;383;26/06/2017 19:47;387;;26/06/2017 19:47;0,164885737;26/06/2017 19:47;0,151145202;26/06/2017 19:47;0,153554577;26/06/2017 19:47;0,151944173;0,155991704
26/06/2017 19:47;357;26/06/2017 19:47;388;26/06/2017 19:47;383;26/06/2017 19:47;388;;26/06/2017 19:47;0,164450954;26/06/2017 19:47;0,151544172;26/06/2017 19:47;0,153554577;26/06/2017 19:47;0,151544172;0,155846433
26/06/2017 19:47;357;26/06/2017 19:47;387;26/06/2017 19:47;381;26/06/2017 19:47;387;;26/06/2017 19:47;0,164450954;26/06/2017 19:47;0,151944173;26/06/2017 19:47;0,154366097;26/06/2017 19:47;0,151944173;0,1561131
26/06/2017 19:47;357;26/06/2017 19:47;388;26/06/2017 19:47;382;26/06/2017 19:47;386;;26/06/2017 19:47;0,164450954;26/06/2017 19:47;0,151544172;26/06/2017 19:47;0,153959806;26/06/2017 19:47;0,152345208;0,156113445
26/06/2017 19:47;358;26/06/2017 19:47;389;26/06/2017 19:47;383;26/06/2017 19:47;389;;26/06/2017 19:47;0,164017387;26/06/2017 19:47;0,151145202;26/06/2017 19:47;0,153554577;26/06/2017 19:47;0,151145202;0,15543593
26/06/2017 19:47;357;26/06/2017 19:47;388;26/06/2017 19:47;382;26/06/2017 19:48;388;;26/06/2017 19:47;0,164450954;26/06/2017 19:47;0,151544172;26/06/2017 19:47;0,153959806;26/06/2017 19:48;0,151544172;0,155846433
26/06/2017 19:47;358;26/06/2017 19:47;390;26/06/2017 19:47;383;26/06/2017 19:48;386;;26/06/2017 19:47;0,164017387;26/06/2017 19:47;0,150747255;26/06/2017 19:47;0,153554577;26/06/2017 19:48;0,152345208;0,155703283
26/06/2017 19:47;358;26/06/2017 19:47;390;26/06/2017 19:47;386;26/06/2017 19:48;388;;26/06/2017 19:47;0,164017387;26/06/2017 19:47;0,150747255;26/06/2017 19:47;0,152345208;26/06/2017 19:48;0,151544172;0,155436272
26/06/2017 19:47;359;26/06/2017 19:47;389;26/06/2017 19:48;384;26/06/2017 19:48;388;;26/06/2017 19:47;0,16358503;26/06/2017 19:47;0,151145202;26/06/2017 19:48;0,153150404;26/06/2017 19:48;0,151544172;0,155424801
26/06/2017 19:48;358;26/06/2017 19:47;389;26/06/2017 19:48;382;26/06/2017 19:48;387;;26/06/2017 19:48;0,164017387;26/06/2017 19:47;0,151145202;26/06/2017 19:48;0,153959806;26/06/2017 19:48;0,151944173;0,155702254
26/06/2017 19:48;357;26/06/2017 19:47;391;26/06/2017 19:48;384;26/06/2017 19:48;387;;26/06/2017 19:48;0,164450954;26/06/2017 19:47;0,150350328;26/06/2017 19:48;0,153150404;26/06/2017 19:48;0,151944173;0,155581818
26/06/2017 19:48;359;26/06/2017 19:48;389;26/06/2017 19:48;385;26/06/2017 19:48;390;;26/06/2017 19:48;0,16358503;26/06/2017 19:48;0,151145202;26/06/2017 19:48;0,152747283;26/06/2017 19:48;0,150747255;0,155159162
26/06/2017 19:48;359;26/06/2017 19:48;389;26/06/2017 19:48;384;26/06/2017 19:48;388;;26/06/2017 19:48;0,16358503;26/06/2017 19:48;0,151145202;26/06/2017 19:48;0,153150404;26/06/2017 19:48;0,151544172;0,155424801
26/06/2017 19:48;360;26/06/2017 19:48;390;26/06/2017 19:48;385;26/06/2017 19:48;387;;26/06/2017 19:48;0,163153875;26/06/2017 19:48;0,150747255;26/06/2017 19:48;0,152747283;26/06/2017 19:48;0,151944173;0,155281768
26/06/2017 19:48;360;26/06/2017 19:48;391;26/06/2017 19:48;386;26/06/2017 19:48;388;;26/06/2017 19:48;0,163153875;26/06/2017 19:48;0,150350328;26/06/2017 19:48;0,152345208;26/06/2017 19:48;0,151544172;0,155016125
26/06/2017 19:48;361;26/06/2017 19:48;390;26/06/2017 19:48;385;26/06/2017 19:48;391;;26/06/2017 19:48;0,162723916;26/06/2017 19:48;0,150747255;26/06/2017 19:48;0,152747283;26/06/2017 19:48;0,150350328;0,154607167
26/06/2017 19:48;359;26/06/2017 19:48;391;26/06/2017 19:48;385;26/06/2017 19:48;389;;26/06/2017 19:48;0,16358503;26/06/2017 19:48;0,150350328;26/06/2017 19:48;0,152747283;26/06/2017 19:48;0,151145202;0,155026853
26/06/2017 19:48;360;26/06/2017 19:48;393;26/06/2017 19:48;386;26/06/2017 19:49;389;;26/06/2017 19:48;0,163153875;26/06/2017 19:48;0,14955951;26/06/2017 19:48;0,152345208;26/06/2017 19:49;0,151145202;0,154619529
26/06/2017 19:48;360;26/06/2017 19:48;391;26/06/2017 19:48;387;26/06/2017 19:49;389;;26/06/2017 19:48;0,163153875;26/06/2017 19:48;0,150350328;26/06/2017 19:48;0,151944173;26/06/2017 19:49;0,151145202;0,154883135
26/06/2017 19:48;361;26/06/2017 19:48;390;26/06/2017 19:48;386;26/06/2017 19:49;389;;26/06/2017 19:48;0,162723916;26/06/2017 19:48;0,150747255;26/06/2017 19:48;0,152345208;26/06/2017 19:49;0,151145202;0,154872125
26/06/2017 19:48;362;26/06/2017 19:48;391;26/06/2017 19:49;386;26/06/2017 19:49;390;;26/06/2017 19:48;0,162295147;26/06/2017 19:48;0,150350328;26/06/2017 19:49;0,152345208;26/06/2017 19:49;0,150747255;0,154464244
26/06/2017 19:49;362;26/06/2017 19:48;393;26/06/2017 19:49;385;26/06/2017 19:49;391;;26/06/2017 19:49;0,162295147;26/06/2017 19:48;0,14955951;26/06/2017 19:49;0,152747283;26/06/2017 19:49;0,150350328;0,154068329
26/06/2017 19:49;361;26/06/2017 19:48;393;26/06/2017 19:49;385;26/06/2017 19:49;390;;26/06/2017 19:49;0,162723916;26/06/2017 19:48;0,14955951;26/06/2017 19:49;0,152747283;26/06/2017 19:49;0,150747255;0,154343561
26/06/2017 19:49;360;26/06/2017 19:49;392;26/06/2017 19:49;386;26/06/2017 19:49;389;;26/06/2017 19:49;0,163153875;26/06/2017 19:49;0,149954415;26/06/2017 19:49;0,152345208;26/06/2017 19:49;0,151145202;0,154751164
26/06/2017 19:49;362;26/06/2017 19:49;392;26/06/2017 19:49;388;26/06/2017 19:49;389;;26/06/2017 19:49;0,162295147;26/06/2017 19:49;0,149954415;26/06/2017 19:49;0,151544172;26/06/2017 19:49;0,151145202;0,154464921
26/06/2017 19:49;363;26/06/2017 19:49;392;26/06/2017 19:49;387;26/06/2017 19:49;391;;26/06/2017 19:49;0,161867561;26/06/2017 19:49;0,149954415;26/06/2017 19:49;0,151944173;26/06/2017 19:49;0,150350328;0,154057435
26/06/2017 19:49;363;26/06/2017 19:49;393;26/06/2017 19:49;387;26/06/2017 19:49;391;;26/06/2017 19:49;0,161867561;26/06/2017 19:49;0,14955951;26/06/2017 19:49;0,151944173;26/06/2017 19:49;0,150350328;0,1539258
26/06/2017 19:49;362;26/06/2017 19:49;394;26/06/2017 19:49;387;26/06/2017 19:49;390;;26/06/2017 19:49;0,162295147;26/06/2017 19:49;0,149165609;26/06/2017 19:49;0,151944173;26/06/2017 19:49;0,150747255;0,154069337
26/06/2017 19:49;362;26/06/2017 19:49;393;26/06/2017 19:49;388;26/06/2017 19:49;390;;26/06/2017 19:49;0,162295147;26/06/2017 19:49;0,14955951;26/06/2017 19:49;0,151544172;26/06/2017 19:49;0,150747255;0,154200638
26/06/2017 19:49;362;26/06/2017 19:49;393;26/06/2017 19:49;388;26/06/2017 19:50;391;;26/06/2017 19:49;0,162295147;26/06/2017 19:49;0,14955951;26/06/2017 19:49;0,151544172;26/06/2017 19:50;0,150350328;0,154068329
26/06/2017 19:49;363;26/06/2017 19:49;393;26/06/2017 19:49;388;26/06/2017 19:50;392;;26/06/2017 19:49;0,161867561;26/06/2017 19:49;0,14955951;26/06/2017 19:49;0,151544172;26/06/2017 19:50;0,149954415;0,153793829
26/06/2017 19:49;363;26/06/2017 19:49;394;26/06/2017 19:49;387;26/06/2017 19:50;391;;26/06/2017 19:49;0,161867561;26/06/2017 19:49;0,149165609;26/06/2017 19:49;0,151944173;26/06/2017 19:50;0,150350328;0,153794499
26/06/2017 19:49;362;26/06/2017 19:49;394;26/06/2017 19:50;388;26/06/2017 19:50;390;;26/06/2017 19:49;0,162295147;26/06/2017 19:49;0,149165609;26/06/2017 19:50;0,151544172;26/06/2017 19:50;0,150747255;0,154069337
26/06/2017 19:50;363;26/06/2017 19:49;394;26/06/2017 19:50;390;26/06/2017 19:50;390;;26/06/2017 19:50;0,161867561;26/06/2017 19:49;0,149165609;26/06/2017 19:50;0,150747255;26/06/2017 19:50;0,150747255;0,153926808
26/06/2017 19:50;365;26/06/2017 19:49;394;26/06/2017 19:50;388;26/06/2017 19:50;392;;26/06/2017 19:50;0,16101591;26/06/2017 19:49;0,149165609;26/06/2017 19:50;0,151544172;26/06/2017 19:50;0,149954415;0,153378645
26/06/2017 19:50;364;26/06/2017 19:50;394;26/06/2017 19:50;387;26/06/2017 19:50;391;;26/06/2017 19:50;0,161441151;26/06/2017 19:50;0,149165609;26/06/2017 19:50;0,151944173;26/06/2017 19:50;0,150350328;0,153652363
26/06/2017 19:50;362;26/06/2017 19:50;395;26/06/2017 19:50;389;26/06/2017 19:50;389;;26/06/2017 19:50;0,162295147;26/06/2017 19:50;0,148772706;26/06/2017 19:50;0,151145202;26/06/2017 19:50;0,151145202;0,154071018
26/06/2017 19:50;364;26/06/2017 19:50;394;26/06/2017 19:50;390;26/06/2017 19:50;392;;26/06/2017 19:50;0,161441151;26/06/2017 19:50;0,149165609;26/06/2017 19:50;0,150747255;26/06/2017 19:50;0,149954415;0,153520391
26/06/2017 19:50;365;26/06/2017 19:50;394;26/06/2017 19:50;389;26/06/2017 19:50;393;;26/06/2017 19:50;0,16101591;26/06/2017 19:50;0,149165609;26/06/2017 19:50;0,151145202;26/06/2017 19:50;0,14955951;0,15324701
26/06/2017 19:50;364;26/06/2017 19:50;395;26/06/2017 19:50;387;26/06/2017 19:50;391;;26/06/2017 19:50;0,161441151;26/06/2017 19:50;0,148772706;26/06/2017 19:50;0,151944173;26/06/2017 19:50;0,150350328;0,153521395
26/06/2017 19:50;363;26/06/2017 19:50;396;26/06/2017 19:50;389;26/06/2017 19:50;390;;26/06/2017 19:50;0,161867561;26/06/2017 19:50;0,148380797;26/06/2017 19:50;0,151145202;26/06/2017 19:50;0,150747255;0,153665204
26/06/2017 19:50;364;26/06/2017 19:50;395;26/06/2017 19:50;391;26/06/2017 19:51;392;;26/06/2017 19:50;0,161441151;26/06/2017 19:50;0,148772706;26/06/2017 19:50;0,150350328;26/06/2017 19:51;0,149954415;0,153389424
26/06/2017 19:50;366;26/06/2017 19:50;394;26/06/2017 19:50;390;26/06/2017 19:51;394;;26/06/2017 19:50;0,160591833;26/06/2017 19:50;0,149165609;26/06/2017 19:50;0,150747255;26/06/2017 19:51;0,149165609;0,15297435
26/06/2017 19:50;364;26/06/2017 19:50;396;26/06/2017 19:50;389;26/06/2017 19:51;391;;26/06/2017 19:50;0,161441151;26/06/2017 19:50;0,148380797;26/06/2017 19:50;0,151145202;26/06/2017 19:51;0,150350328;0,153390759
26/06/2017 19:50;364;26/06/2017 19:50;398;26/06/2017 19:51;390;26/06/2017 19:51;390;;26/06/2017 19:50;0,161441151;26/06/2017 19:50;0,147599939;26/06/2017 19:51;0,150747255;26/06/2017 19:51;0,150747255;0,153262782
26/06/2017 19:51;365;26/06/2017 19:50;396;26/06/2017 19:51;392;26/06/2017 19:51;392;;26/06/2017 19:51;0,16101591;26/06/2017 19:50;0,148380797;26/06/2017 19:51;0,149954415;26/06/2017 19:51;0,149954415;0,153117041
26/06/2017 19:51;366;26/06/2017 19:50;394;26/06/2017 19:51;391;26/06/2017 19:51;392;;26/06/2017 19:51;0,160591833;26/06/2017 19:50;0,149165609;26/06/2017 19:51;0,150350328;26/06/2017 19:51;0,149954415;0,153237286
26/06/2017 19:51;365;26/06/2017 19:51;396;26/06/2017 19:51;389;26/06/2017 19:51;391;;26/06/2017 19:51;0,16101591;26/06/2017 19:51;0,148380797;26/06/2017 19:51;0,151145202;26/06/2017 19:51;0,150350328;0,153249012
26/06/2017 19:51;363;26/06/2017 19:51;398;26/06/2017 19:51;391;26/06/2017 19:51;392;;26/06/2017 19:51;0,161867561;26/06/2017 19:51;0,147599939;26/06/2017 19:51;0,150350328;26/06/2017 19:51;0,149954415;0,153140638
26/06/2017 19:51;365;26/06/2017 19:51;396;26/06/2017 19:51;390;26/06/2017 19:51;393;;26/06/2017 19:51;0,16101591;26/06/2017 19:51;0,148380797;26/06/2017 19:51;0,150747255;26/06/2017 19:51;0,14955951;0,152985406
26/06/2017 19:51;365;26/06/2017 19:51;395;26/06/2017 19:51;390;26/06/2017 19:51;392;;26/06/2017 19:51;0,16101591;26/06/2017 19:51;0,148772706;26/06/2017 19:51;0,150747255;26/06/2017 19:51;0,149954415;0,153247677
26/06/2017 19:51;364;26/06/2017 19:51;396;26/06/2017 19:51;392;26/06/2017 19:51;392;;26/06/2017 19:51;0,161441151;26/06/2017 19:51;0,148380797;26/06/2017 19:51;0,149954415;26/06/2017 19:51;0,149954415;0,153258788
26/06/2017 19:51;366;26/06/2017 19:51;396;26/06/2017 19:51;392;26/06/2017 19:51;394;;26/06/2017 19:51;0,160591833;26/06/2017 19:51;0,148380797;26/06/2017 19:51;0,149954415;26/06/2017 19:51;0,149165609;0,152712747
